company,id,number_of_board_memebers,average_age_board,executives,total_active_assignments,total_prev_assignments,companies
Nordic Railway Construction Sverige AB,5565808846,2,45,Röder; Robert Claus Otmar,7,13,Nordic Railway Construction Sverige AB|Nordic Railway Construction Underhåll AB|AGN Haga AB|Nordic Railway Construction AB|Sveriges Järnvägsentreprenörer AB|Bostadsrättsföreningen Kakburken|Järnvägskonsulterna Bollnäs AB
SWECO Sverige AB,5567679849,9,53,Lökholm Klasson; Ann-Louise Kristina,6,25,SWECO Sverige AB|SWECO Sverige Holding AB|SWECO International AB|SWECO ÅF Healthcare Systems AB|Grontmij AB|Vattenbyggnadsbyrån Export AB
Hercules Grundläggning Aktiebolag,5561299800,4,53,Norberg; Mats Bertil,3,3,Hercules-Trevi Foundations AB|Hercules Grundläggning Aktiebolag|Hercules Vietnam Holding Aktiebolag
Craftor AB,5564721164,3,53,Hilberth; Klas-Urban Nils Birger,3,17,Craftor AB|Craftor Holding AB|Dunsen Konsult AB
Erlandsson Bygg i Stockholm AB,5565214268,2,52,Erlandsson; Erik Tomas Natanael,108,110,Erlandsson Holding AB|Erlandsson Bygg i Stockholm AB|Treano Bygg AB|Erlandsson Properties AB|Erlandsson Bygg i Dalarna AB|VBE Byggproduktion AB|Erlandsson Bygg i Uppsala AB|Byggmäster i Mälardalen AB|Ellipsen Bygg AB|Trafiksystem Väst AB|Electroteambolagen i Västsverige AB|Kron & Karlsson Bygg & Mark AB|Västkustens Mark & Asfalt AB|Såg- & Betongborrning i Uddevalla Aktiebolag|Strand i Jönköping AB|Scandi Gruppen Overseas International Aktiebolag|Ockelbo Kabelteknik AB|Nytorps Rör Aktiebolag|Svenska Mark- och Anläggningsgruppen i Stockholm  AB|Byggsnabben i Stockholm AB|Asfalt & Mark i Gävle AB|Allan Eriksson Mark Aktiebolag|Jord & Berg i Kungsbacka AB|Tobbes Schakt AB|Bodeborn Gräv Aktiebolag|Svenska Mark-och Anläggningsbolagen i Syd AB|Skölsta Mark- och Rivningsentreprenader           Aktiebolag|UTK Activ El Aktiebolag|Electroteam i Västsverige AB|SweGrund Aktiebolag|A. Nordbecks Entreprenad Aktiebolag|Lunds Schakt & Planering i Borlänge Aktiebolag|Thyras Aktiebolag|Byggsnabben Aktiebolag|Terrapro AB|Ekängen Bygg & Mark AB|KD EL Service AB|Hörbys JM Entreprenad AB|BL El & Design AB|Byggbolaget i Bergslagen AB|Opalab Relining AB|Lars Johansson & Söner Åkeri i Märsta AB|Westins Maskin AB|Ostkustens Elektriska Aktiebolag|HJ Hydraulik Aktiebolag|ECB Entreprenadcraft AB|Ackevis Miljö El AB|Perssons Schakt i Mitt AB|House Västerås AB|Hälsinge Kulturfastigheter AB|Erlandsson Bolagen i Kungsbacka AB|Anera Fastighets AB|Svenska Mark- och Anläggningsbolagen i Kungsbacka AB|Sten & Markteknik i Jönköping AB|Fastighets AB Gunnilse|CJE Förvaltnings AB|Klousten Fastighets AB|Kabel & Mark i Syd AB|Asfalt & Mark Fastighets i Gävle AB|Fastighets AB Slaktaren|Erlandsson Fastigheter i Västerås AB|Erlandsson Dalafastigheter AB|Tomas Erlandsson Fastighets AB|Ljunghällen Fastighets AB|Effektoptimering Stockholm AB|Fastighets AB Kokosen|Bodén Fastigheter AB|Thyras Fastighets AB|Fastighets AB Stora Gatan|Electroteam i Stockholm AB|Keol Fastigheter i Vislanda AB|Erlandsson Bygg i Bohuslän AB|Förvaltningsaktiebolaget Gassin|Vibyholms Fastigheter AB|Erlandsson Fastigheter i Kungsbacka AB|Erlandsson Fastigheter i Halmstad AB|Pastro AB|Erlandsson Fastigheter i Dalarna AB|AMFI Fastigheter AB|Nytorp Energy Group AB|Erlandsson Bygg i Sörmland AB|Erlandsson Fastigheter i Uppsala AB|Erlandsson Bygg AB|Erlandsson Kontorsfastigheter i Uppsala AB|Frillesås Projektutveckling AB|Erlandsson Projektutveckling i Väst AB|Bostadsrättsföreningen Trampolinen|Fastigheten Rya 4:17 AB|Brion Förvaltnings AB|Villaprojekt i Gävle AB|Hammerö Fastighets AB|Rågelundsfastigheten AB|Bostadsrättsföreningen Språngbrädan|Fastigheten Frillesås 4:10 AB|Erlandsson Invest i Kungsbacka AB|Erlandsson Invest i Sverige AB|Erlandsson Projektutveckling Uppsala AB|House of Nordic Projektutveckling AB|Skölsta Mark Industrifastigheter AB|House ONP 1 AB|Erlandsson Skärfälten AB|Nederled Fastighets AB|Erlandsson Projektutveckling AB|SMA Infrastruktur AB|Magisterstadens Fastighets AB|Brudberget Balltorp Invest AB|Bostadsrättsföreningen Lejonet|Fastighets AB Clinet
Erlandsson Bygg i Stockholm AB,5565214268,2,52,Zetterlund; Lars Magnus Emanuel,1,8,Erlandsson Bygg i Stockholm AB
NeTel AB,5565924056,3,48,Bergkvist; Gunnar Ove,9,19,Netel Group Holding AB|NeTel AB|NeTel Group AB|MEDAM AB|ICT Consulting AB|Netel Group BC AB|NVBS Rail Holding AB|NVBS Rail Group Holding AB|Åsbacken Sverige Invest AB
Skanska Slussen Construction AB,5590307632,3,55,Juhlin; Max Tomas,1,0,Skanska Slussen Construction AB
COBAB Sverige AB,5567203152,3,55,Olsson; Johan Christer,11,4,COBAB Holding AB|COBAB Sverige AB|Mellihöjden Fastighets AB|Mellingeholm Fastighetsutveckling AB|Solängen Exploatering AB|COBAB Invest AB|Dalkärrets Exploatering AB|COBAB Norrtäljefastigheter AB|Lindholmen Bostadsexploatering AB|Elmsta Byggprojekt AB|COBAB Intressebolag AB
ABT Bolagen AB,5562557966,5,51,Haddleton; Lars Allan Michael,19,25,ABT Bolagen AB|Victorem AB|ABT Väst AB|Arema Rental AB|DXT Entreprenad AB|Boman Johansson AB|ABT Norrsätra AB|ABT Skeberga AB|ABT Rankhus AB|ABT Betong Holding AB|ABT Fastighet 1 AB|Vendis Holding AB|ABT Group AB|ABT Förvaltning AB|Cirrebot Holding AB|ABT Fastighet 2 AB|ABT Norrsätra 2 AB|Erianne Holding AB|Haddleton Holding AB
SBT Sverige AB,5590225594,5,53,Marelius; Johan Patrik,3,19,Bostadsrättsföreningen Kaninen|SBT Sverige AB|Foinix Entreprenad AB
SWECO Architects AB,5561730606,nan,nan,Bergström Sahlin; Ulla Elisabet,3,8,SWECO International AB|SWECO Sverige AB|Stena Fastigheter Aktiebolag
SWECO Structures AB,5561409557,nan,nan,Hed; Sören Lennart,4,13,SWECO Sverige AB|SWECO International AB|Rådmanskliniken AB|Bostadsrättsföreningen Lökkupolhuset
M3 Bygg AB,5565864286,4,60,Jansson; Thomas Bert,3,7,M3 Bygg AB|SBV Holding AB|Jansson Invest Värmdö AB
Järfälla VA- & Byggentreprenad Aktiebolag,5564285822,3,54,Kastevik; Fredric Christer,12,9,Riset Invest AB|Järfälla VA- & Byggentreprenad Aktiebolag|MTB Mark & Trädgårdsbyggarna AB|VVS Montage i Bålsta AB|NFP Fastighets AB|JVAB Infra AB|NFP Maskin AB|Riset Invest Fredric AB|Riset Invest Fredric 2 AB|Myttinge Invest AB|JV Partners AB|4 Invest AB
SWECO Management AB,5561400283,nan,nan,Al-Aieshy; Farah,3,1,SWECO Sverige AB|SWECO International AB|Dean Hjärta AB
VSM Entreprenad AB,5568566011,2,59,Persson; Per Magnus,18,16,VSM Entreprenad AB|Maskinentreprenörerna Sverige AB|Andersson & Rask Åkeriaktiebolag|ME-Skolan AB|Kraftverksbyggarna i Söderhamn AB|Munthers Specialtransporter AB|DXT Entreprenad AB|ME Inköp AB|VSM Rental AB|Maskinentreprenörerna Sverige Fastighets AB|Skogslidens Fastighets Aktiebolag|Skogslidens Anläggning och Försäljning            Aktiebolag|Mineralhantering i Sverige AB|Skärså Consulting AB|Eriksson & Persson Fastigheter AB|Eriksson; Persson & Rask Holding AB|Söderhamns Tillväxtkassa AB|Faxehus Invest AB
VSM Entreprenad AB,5568566011,2,59,Veberg Haglund; Erik Staffan,1,1,VSM Entreprenad AB
Heving & Hägglund AB,5565219226,5,50,Hägglund; Jan Erik,7,8,Heving & Hägglund Förvaltnings AB|Heving & Hägglund AB|NymanWänseth Byggmästare AB|Upplands Markentreprenader AB|Eva Åhlin Redovisning AB|Ärna Förvaltning AB|Ärna 5:21 AB
Bellmans Åkeri & Entreprenad Aktiebolag,5564029006,2,59,Örn; Dick Roger Lennart,9,10,Bellmans Åkeri & Entreprenad Aktiebolag|SÅCAB Åkericentral Aktiebolag|SÅCAB Produktion Aktiebolag|Fågelbro Golf & Country Club Serviceaktiebolag|Freme Fastighetsförmedling AB|Grundab Fastigheter i Stockholm Aktiebolag|SÅCAB Förvaltning Aktiebolag|Hasseludd Holding AB|Hasseludd Förvaltning AB
Aktiebolaget Frijo,5560468638,6,56,Nilsson; Erik Marcus,2,1,Aktiebolaget Frijo|Bygg & Berglaget Stockholm AB
Tengbomgruppen Aktiebolag,5563299113,8,49,Mattsson; Jan Åke Morgan,1,19,Tengbomgruppen Aktiebolag
Metrolit Byggnads Aktiebolag,5564363538,3,46,Carlson; Bernt Jonas,4,3,Metrolit Holding AB|Metrolit Byggnads Aktiebolag|AB cholmqvist|Långbro Förvaltning AB
Metrolit Byggnads Aktiebolag,5564363538,3,46,Barnekow; Eva Johanna,4,2,Metrolit Byggnads Aktiebolag|Metrolit Holding AB|Metrolit Service Aktiebolag|Laketwig AB
Q-gruppen Bygg AB,5565429338,2,47,Henriksson; Jan Bo Lennart,7,39,Q-gruppen Bygg AB|Q-gruppen i Stockholm AB|Eukaryota Fastighets AB|JHS Holding AB|Sioca AB|Exto AB|Q-gruppen Projekt 100 AB
Team Bäckström AB,5568159692,4,51,Bäckström; Kurt Niclas,9,8,Team Bäckström AB|Bäckström Anläggning Aktiebolag|Bäckström Stockholm Aktiebolag|Mälardalen Construction Service AB|Åse Bäckström Consulting AB|N.J Bäckström Compani Aktiebolag|Mälardalens Markförädling AB|TB Fastighetsutveckling AB|TB Miljöförvaltning AB
Einar Mattsson Projekt AB,5567894877,3,50,Svensson; Hans Lars-Peter,43,215,Einar Mattsson Projekt AB|Einar Mattsson Byggnads Aktiebolag|Fastighets AB Nordstation kvarter 5|Fastighets AB NDS II|Fastighets AB Kavalleritorget|Einar Mattsson Förvaltnings AB|Fastighets AB NDS I|Fastighets AB Sundstabacken 10|Nordstation II Holding AB|Öresundsterminalen Fastighets Aktiebolag|Nordstation Holding AB|Stadshagens Fastighet AB|Söderpersikan Fastighets AB|Enighetsberget Holding AB|EM Fastighets- och Byggnadsaktiebolag|Einar Mattsson Projekt Joint Ventures AB|Persikokvarteret Fastighets AB|Einar Mattsson Stadshagen AB|Einar Mattsson Telefonplan Holding AB|Fastighet AB Stadshagsvägen|Fastighets AB Ulricehamnsvägen|Sundsta Gård Holding AB|Hagaloket I Fastighets AB|Fastighets AB Årstaporten|Klöverhagen Holding AB|EMP Holding 1 AB|Einar Mattsson Fastighetsholding AB|Sköndalbo Fastighets AB|Hammarbyhöjden Holding AB|EMP JV 1 AB|Kvarteret Alsätravägen Fastighets AB|Fastighets AB Östbergabackarna|Telefonplanbo AB|EMP Holding 2 AB|EMP Holding 3 AB|Årstabo Fastighets AB|Hammarbybo Fastighets AB|EMP JV 3 AB|Söderpersikan Holding AB|Fastighets AB Vendelsö hage|Hagaloket II Fastighets AB|Hagaloket Holding AB|EMP JV 2 AB
Byggmästargruppen Stockholm BMG AB,5568015324,5,60,Neuberg; Peter Olof Mattias,6,2,SEHED Byggmästargruppen AB|Byggmästargruppen Stockholm BMG AB|SEHED Bygg Hälsingland AB|Ideella föreningen Stockholms Byggmästarförening  med firma; Stockholms Byggmästareförening|SEHED Tresson Förvaltning AB|Neuberg Group AB
Boetten Bygg AB,5565030029,4,54,Norbäck; Sven Erik,1,1,Boetten Bygg AB
DKLBC Förvaltning AB,5561652289,8,47,Lennman; Bo Johan,12,8,DKLBC Förvaltning AB|DKLBC AB|ÅFA Aktiebolag|DKLBC Återvinning AB|Furudal 3 i Stockholm AB|Lastbilcentralen Danderyd-Kedjan AB|Roslagens Schakt Central Fastighets               Aktiebolag|Lidingö Åkeri Aktiebolag|Danderyd-Kedjan Åkeri AB|Skenninge Tomtaktiebolag|SWE schakt i Roslagen Aktiebolag|Danderyds Transport Aktiebolag
TL Bygg Aktiebolag,5562254440,5,51,Edlund; Johan Ivar,1,1,TL Bygg Aktiebolag
Nordic Railway Construction Underhåll AB,5568574205,3,47,Röder; Robert Claus Otmar,7,13,Nordic Railway Construction Sverige AB|Nordic Railway Construction Underhåll AB|AGN Haga AB|Nordic Railway Construction AB|Sveriges Järnvägsentreprenörer AB|Bostadsrättsföreningen Kakburken|Järnvägskonsulterna Bollnäs AB
Åke Sundvall Byggnads AB,5563616787,5,59,Martinsson; Rolf Stefan Thomas,2,4,Åke Sundvall Byggnads AB|Åke Sundvall i Stockholm AB
Åke Sundvall Byggnads AB,5563616787,5,59,Lins; Johan Eric,28,21,Åke Sundvall i Stockholm AB|Åke Sundvall Byggnads AB|Bostadsrättsföreningen Knäckepilen|Åke Sundvall Projekt AB|Bostadsrättsföreningen Klacken|Åke Sundvall i Rosendal 1 AB|Bostadsrättsföreningen Marketenteriet i Rindö Hamn|Bostadsrättsförening Arket|Bostadsrättsföreningen Lunden i Vällingby|Bostadsrättsföreningen Klacken i Sala Backe|VFG 4 AB|VFG 3 AB|VFG 2 AB|Bostadsrättsföreningen Smeden Vallentuna|Fastighets AB Granithusen|Fastighets AB Klockelund HR|Fastighets AB Klockelund BR|Bostadsrättsföreningen Andrena|Fastighetsbolaget Blå Åby AB|Åke Sundvall i Enskede 1 AB|VBT Utvecklings AB|Fastighets AB Viggholmen 1|Fastighets AB Lomholmen 1|Fastighetsbolaget Doktoranden i Rosendal AB|ÅSF 2 AB|Fastighets AB Grön Åby|Fastighets AB Kv E2|Big Valley AB
Åke Sundvall Byggnads AB,5563616787,5,59,Sundvall; Martin Eric,30,22,Åke Sundvall Holding AB|Åke Sundvall AB|Åke Sundvall i Stockholm AB|Åke Sundvall Byggnads AB|NBI Intressenter AB|NBI Bygg AB|Sundprojekt Bostads AB|Åke Sundvall Fastighets AB|Åke Sundvall Projekt AB|Åke Sundvall i Rosendal 1 AB|VFG 2 AB|Fastighetsbolaget Doktoranden i Rosendal AB|Fastighets AB Klockelund HR|Fastighets AB Granithusen|Fastighets AB Lomholmen 1|VFG 3 AB|VFG 4 AB|VBT Utvecklings AB|Vaxholm Markan Holding AB|Bostadsrättsföreningen Klacken|Åke Sundvall i Enskede 1 AB|Fastighets AB Viggholmen 1|Fastighetsbolaget Blå Åby AB|Fastighets AB Klockelund BR|ÅSF 2 AB|Fastighets AB Grön Åby|Norra Sundholmen i Malmö Ekonomisk förening|Fastighets AB Kv E2|Sundprojekt Bostadsintressenter AB|Big Valley AB
Schindler Hiss AB,5562022821,3,47,Martarian; Vikén Boghos,1,1,Schindler Hiss AB
Nordomatic Aktiebolag,5563622074,3,48,Schagerlund; Olov,9,29,Nordomatic Invest AB|Nordomatic Aktiebolag|Automationsbutiken Svenska AB|QTS Sweden AB|Rekarnekött AB|Schagerlund Industri|Barva Networks AB|Imotas AB|Altacogni AB
MVB Öst AB,5562957505,5,56,Ununger; Per Erik,11,20,MVB Holding AB|MVB Syd AB|MVB Astor Bygg AB|MVB Öst AB|Torslanda Entreprenad i Göteborg Aktiebolag|Anläggningsbolaget i Sverige AB|Kapitalförvaltning i Älvsjö AB|Bostadsrättsföreningen Kungsbacken 1|HUFVUDSTADENS TEKNIKHANDELSBOLAG|Per Ununger Förvaltning AB|MVB Väst AB
Byggnadsaktiebolaget Tornstaden Öst,5590062096,4,50,Olofsson; Erik Albert Harald,5,3,Byggnadsaktiebolaget Tornstaden|Byggnadsaktiebolaget Tornstaden Öst|Byggnadsaktiebolaget Tornstaden Syd|Vaxholm Kv Dykaren Ekonomisk förening|Tornstaden Bygg Holding AB
Aktiebolaget POM Sandelius,5563799708,2,48,Sandelius; Johan Anders,10,18,Aktiebolaget POM Sandelius|Habitek Byggentreprenad AB|Habitek Utemiljö AB|Ideella föreningen Stockholms Byggmästarförening  med firma; Stockholms Byggmästareförening|Habitek Förvaltning AB|Stall Fågelsjö Handelsbolag|Stall Mollica Handelsbolag|Habitek Fastigheter AB|Habitek Invest AB|Stenhamra Gård AB
Einar Mattsson Byggnads Aktiebolag,5566280557,5,50,Svensson; Hans Lars-Peter,43,215,Einar Mattsson Projekt AB|Einar Mattsson Byggnads Aktiebolag|Fastighets AB Nordstation kvarter 5|Fastighets AB NDS II|Fastighets AB Kavalleritorget|Einar Mattsson Förvaltnings AB|Fastighets AB NDS I|Fastighets AB Sundstabacken 10|Nordstation II Holding AB|Öresundsterminalen Fastighets Aktiebolag|Nordstation Holding AB|Stadshagens Fastighet AB|Söderpersikan Fastighets AB|Enighetsberget Holding AB|EM Fastighets- och Byggnadsaktiebolag|Einar Mattsson Projekt Joint Ventures AB|Persikokvarteret Fastighets AB|Einar Mattsson Stadshagen AB|Einar Mattsson Telefonplan Holding AB|Fastighet AB Stadshagsvägen|Fastighets AB Ulricehamnsvägen|Sundsta Gård Holding AB|Hagaloket I Fastighets AB|Fastighets AB Årstaporten|Klöverhagen Holding AB|EMP Holding 1 AB|Einar Mattsson Fastighetsholding AB|Sköndalbo Fastighets AB|Hammarbyhöjden Holding AB|EMP JV 1 AB|Kvarteret Alsätravägen Fastighets AB|Fastighets AB Östbergabackarna|Telefonplanbo AB|EMP Holding 2 AB|EMP Holding 3 AB|Årstabo Fastighets AB|Hammarbybo Fastighets AB|EMP JV 3 AB|Söderpersikan Holding AB|Fastighets AB Vendelsö hage|Hagaloket II Fastighets AB|Hagaloket Holding AB|EMP JV 2 AB
ThyssenKrupp Elevator Sverige AB,5561927525,3,44,Thormann; Martin,1,0,ThyssenKrupp Elevator Sverige AB
Visual Art Sweden AB,5565858338,5,49,Larsson Apelgren; Johan Anders,5,9,Visual Art Sweden AB|Plint AB|Visual Art International Holding AB|Anders Apelgren Holding AB|Plint Holding AB
BOX Bygg AB,5569012940,4,55,Bill; Jonas Peter,7,4,BOX Bygg AB|Grundboxen AB|Box Holding AB|XOB Fastighetsutveckling AB|Box Gruppen AB|Box Bygg Fastighetsutveckling AB|Agev Fastighetsutveckling AB
ByggVesta Development AB,5567975486,6,65,Svensson; Johan Nils Marcus,6,7,ByggVesta AB|ByggVesta Development AB|Vilunda 6:42 AB|ByggVesta Fastighetsförvaltning AB|Studieflyt AB|Vilunda Bostadsutveckling AB
FSG Entreprenad AB,5566093067,3,56,Thulinsson; Lars Peter,7,1,FSG Fastigheter i Stockholm AB|FSG Entreprenad AB|PHO Fastigheter AB|RNA fastigheter AB|Bostadsföreningen Eken nr 7 u.p.a.|FSG Holding AB|TCP Fastigheter AB
Midroc Construction AB,5569916264,3,53,Niklasson; Björn Gunnar,1,2,Midroc Construction AB
OLJIBE Aktiebolag,5563451433,7,45,Stenberg; Lars Thomas,2,1,OLJIBE Aktiebolag|Bostadsrättsföreningen Laxnäs Nr 2
OLJIBE Aktiebolag,5563451433,7,45,Dahlgren; Carl Filip Martin,6,16,OLJIBE Aktiebolag|JD Organisationspsykologi AB|Green Logic AB|CAVADA SVERIGE AB|Markelia AB
STRABAG Sverige AB,5566556618,3,51,Schwab; Walter,1,0,STRABAG Sverige AB
Ljungström & Andersson Invest AB,5567271142,3,47,Andersson; Nils Johan Marcus,8,18,Ljungström & Andersson Invest AB|Constrera AB|Ideella föreningen Stockholms Byggmästarförening  med firma; Stockholms Byggmästareförening|DINAMI VÄRME & VATTEN AB|Constrera Projektpartner AB|Orudden Invest AB|Constrera Projektutveckling AB|Andersson & Ljungström Invest AB
Desenio AB,5567630693,7,43,Palm; Fredrik,8,23,Desenio Group AB (publ)|Desenio AB|Poster Store Sverige AB|Beauty Icons AB|Brand plus Net Consulting AB|Brand plus Net AB|Beauty Icons Holding AB
Credentia AB,5560252891,5,64,Jansson; Berth Ronny,41,39,Credentia AB|Roslagens Byggnadsentreprenad AB|ROVA Fastighets AB|Credentia Exploatering Kappseglaren AB|Vildnissen AB|Casobo AB|Credentia Affärsfastigheter AB|H-huset SBS AB|Nestor Exploatering AB|Casobo Utvecklings AB|Bällstaudde Bostadsutveckling AB|Credentia Niord AB|Credentia Bostad AB|Rensviks ByggBolag AB|Credentia Exploatering Bark AB|Täljö Utveckling nr 5 AB|Vildeken AB|Roslagens Byggnadsentreprenad Invest AB|Credentia Bark AB|Roslagens Byggnadsentreprenad Holding AB|Preparator 2 AB|Credentia Strandängen AB|Solbackastrand AB|Håsta 1 AB|Credentia Exploatering Fjärilen AB|Emmaus Invest AB|Credentia Nestor AB|Credentia Kappseglaren AB|Credentia Kramnad AB|Credentia Bålbroskogen AB|Solron AB|Credentia Kyrkbacken AB|Emmaus Fastigheter AB|Credentia Exploatering Kyrkbacken AB|Credentia Fjärilen AB|Viken i Täljö AB|Credentia Lommarstranden AB|Credentia Vallentuna AB|Östhammarsbostäder AB|Droin AB|Credentia Invest AB
Bäckström Anläggning Aktiebolag,5566712872,3,46,Jakobsson; Hans Anders Ingvar,4,22,Bäckström Anläggning Aktiebolag|Gudruns AB|Centro Kakel & Klinker AB|Aloant AB
Habitek Byggentreprenad AB,5561868760,3,53,Sandelius; Johan Anders,10,18,Aktiebolaget POM Sandelius|Habitek Byggentreprenad AB|Habitek Utemiljö AB|Ideella föreningen Stockholms Byggmästarförening  med firma; Stockholms Byggmästareförening|Habitek Förvaltning AB|Stall Fågelsjö Handelsbolag|Stall Mollica Handelsbolag|Habitek Fastigheter AB|Habitek Invest AB|Stenhamra Gård AB
Constrera AB,5566298450,4,47,Andersson; Nils Johan Marcus,8,18,Ljungström & Andersson Invest AB|Constrera AB|Ideella föreningen Stockholms Byggmästarförening  med firma; Stockholms Byggmästareförening|DINAMI VÄRME & VATTEN AB|Constrera Projektpartner AB|Orudden Invest AB|Constrera Projektutveckling AB|Andersson & Ljungström Invest AB
Swedish Hospital Partners AB,5567418743,7,56,Lindberg; Lars Mikael,2,8,Swedish Hospital Partners Holding AB|Swedish Hospital Partners AB
Swedish Hospital Partners Holding AB,5568025760,7,56,Lindberg; Lars Mikael,2,8,Swedish Hospital Partners Holding AB|Swedish Hospital Partners AB
Andersson Company Byggnads AB,5562851120,3,56,Toresäter; Ulf Patrik,3,2,MRP Holding AB|Almö Lindö 1:75 Fastighetsutveckling AB|Andersson Company Byggnads AB
NIRAS Sweden AB,5561756197,5,50,Sandberg; Hans Oscar Christian,5,8,NIRAS Sweden AB|H T Sandberg Consult Aktiebolag|HydraCon Sverige AB|FM Konsulterna AB|Niras AB
Prevator AB,5567937627,3,54,Stenmark; Jan Egon,4,17,Prevator AB|Prefabsystem Entreprenad Svenska AB|Prefabsystem Entreprenad Syd AB|Prefabsystem Montage Stockholm AB
Prefabsystem Entreprenad Svenska AB,5567666481,3,54,Stenmark; Jan Egon,4,17,Prevator AB|Prefabsystem Entreprenad Svenska AB|Prefabsystem Entreprenad Syd AB|Prefabsystem Montage Stockholm AB
REOMTI Bygg AB,5564595261,7,52,Malk; Johan Arvo,5,2,REOMTI Bygg AB|Reomti Holding AB|Proper People Sverige AB|Therese Malk AB|Bostadsrättsföreningen Nederland Mindre nr 14
Veidekke Industri AB,5565139408,4,55,Håkansson Jontell; Lars Terje Mårten,3,6,Dansered Fastighets AB|Veidekke Industri AB|Sydbeläggningar AB
KeyPlants AB,5565690988,5,56,Harrysson; Karl Åke Jörgen,8,2,KeyPlants AB|KeyPlants Automation AB|Owoth Aktiebolag|KP Solutions AB|Katarina Harrysson Consulting AB|Keyplants Malmö AB|Trinit AB|Project Management by JH AB
Libergs Sweden AB,5567599443,6,54,Sundlin; Kjell Mikael,1,0,Libergs Sweden AB
KvalitetsBygg R AB,5567082903,7,51,Navéus; Per Christer,20,10,Kvalitetsbyggsgruppen R AB|KvalitetsBygg R AB|Kvalitetsmark R AB|Kvalitetsbygg R VVS & Energi AB|KvalitetsEl R AB|KvalitetsMåleri R AB|PERNEKO AB|Italienska Designkök Sverige AB|Drakboet AB|The Block App AB|KvalitetsProjektering R AB|ROLLCALL AB|KvalitetsVentilation R AB|Flaneringsbolagen 06 AB|Rackethallsbolagen 6-0 Invest AB|Strandpromenaden 0600 AB|Service Total Sverige AB|Steningepromenaden 0601 AB|Strandpromenaden 0600 Utveckling AB|Smålandspadel Invest AB
WINGE Byggnadsaktiebolag,5561302331,6,56,Windolf; Per Martin,9,0,Masten i Järfälla AB|WINGE Byggnadsaktiebolag|Uniteducation AB|Winge Projektutveckling AB|Uniteducation 1 AB|Marwind AB|Ylwin Projekt AB|Ekerö Mörby 1:71 AB|STEMAB AB
SEHED Tresson AB,5564880630,5,59,Isaksson; Kent Erik,31,29,SEHED Byggmästargruppen AB|Byggmästargruppen Stockholm BMG AB|SEHED Tresson AB|SEHED Bygg Hälsingland AB|AB Tresson fasad|SEHED BYGG AB|Erikssons Plåt & Kopparslageri AB|AB Tresson Balkong|Aktiebolaget Bång & Lewerth|Erikssons Plåt i Nyköping AB|Essinge Stuckatur & Fasad AB|SEPU AB|Ester Solar Systems AB|MEJ Bygg i Gävle AB|SEHED Fönster & Balkonger AB|Borätt i Stockholm BORIS Aktiebolag|Kopparkitteln AB|Kent Isaksson Event & Uthyrning AB|Gavle View AB|KENCAM AB|Byggmästargruppen Entreprenad GL Finans AB|Curbs Event & Utbildning AB|AB Tresson Stockholm|SEHED Byggnadsställningar AB|SEHED Holding AB|SEHED Tresson Förvaltning AB|I Grevens tid AB|IGIP Consulting AB|SEHED Invest AB|Wingren & Co AB|MADMILL Holding AB
Peab Bostadsproduktion AB,5565546487,3,49,Danielsson; Erik Stefan,6,11,Peab Sverige AB|Peab Bostadsproduktion AB|Peab Industribyggnad i Norr AB|HälsingeBygg i Hudiksvall AB|Undertak - och Fasadentreprenader Sverige AB|Rörman Installation & Service                     Sverige AB
Tumba Byggtjänst AB,5564409414,4,58,Mitman; Jimmy Ingvar,5,4,Palmit Holding AB|Tumba Byggtjänst AB|Andersson & Ärneman Aktiebolag|JimMit AB|Gärdviks Fastighets AB
Tumba Byggtjänst AB,5564409414,4,58,Palmgren; Bengt Samuel,4,2,Palmit Holding AB|Tumba Byggtjänst AB|Andersson & Ärneman Aktiebolag|Gärdviks Fastighets AB
Forsen Aktiebolag,5565387700,6,61,Johansson; Bengt Ingvar Göran,4,9,Forsen Aktiebolag|FPP 2 Holding AB|F Group Holding AB|Fexno Holding AB
Fasadglas Bäcklin Aktiebolag,5563259547,8,55,Lindholm; Jan Åke,7,15,Fasadglas Bäcklin Aktiebolag|Fasadglas i Uppsala AB|Fasadglas Bäcklin Produktion AB|Printglas i Sverige AB|FG Light Energy AB|Glasmaster Svenska Aktiebolag|Accelerate with impact AB
Byggnadsfirman Viktor Hanson AB,5561932905,6,62,Benton; Lars Axel,14,12,Byggnadsfirman Viktor Hanson AB|Fornudden AB|Novarum Fastighetskonsult AB|Lars Benton Invest AB|Ösmo Hill AB|Ösmo Invest AB|LBPNMAJL AB|Stratos 3 AB|Stratos 2 AB|Stratos 1 AB|Stratos 4 AB|Stratos 5 AB|MAJLLBPN AB|Ösmo Bostäder AB
Byggnadsfirman Viktor Hanson AB,5561932905,6,62,Nilsson; Peter Michael,9,6,Byggnadsfirman Viktor Hanson AB|Stratos 2 AB|Stratos 5 AB|LBPNMAJL AB|Stratos 1 AB|Stratos 4 AB|Stratos 3 AB|MAJLLBPN AB|Peter Nilsson Holding AB
