company_no,company_name
641004XXXX,Lundin; David
5592153547,Levis Fönster AB
5560833518,Lennart Bengtsson Konsult Aktiebolag
531106XXXX,PEMA TEKNIK
5563093227,Ranab Gräv Aktiebolag
302399XXXX,NEGRECKIS; MINDAUGAS
880316XXXX,Tinal Bygg
5590620588,KMA HELSINGBORG AB
360509XXXX,Salais El
411109XXXX,H S Bygg & Kontroll
440519XXXX,Friberg; Bertil
450104XXXX,LYONS; LENA
470825XXXX,Jönsson; Evert Ingemar
480219XXXX,JOHANNESSON; LEIF ERIK VINCENT
481217XXXX,Nilsson; Roger
490305XXXX,ATELJÉ 25
520916XXXX,Persson; Hans
530111XXXX,NILSSON; RONNY
530527XXXX,Sjögren; Tommy
541225XXXX,Nilsson; Jörgen
550519XXXX,Dalén; Stefan
551229XXXX,Nilsson; Christer
580112XXXX,Nilsson; Lena Margareta
601022XXXX,Boklund; Håkan
5591861546,Nordic Building Service NBS AB
5569708380,AKTIEBOLAGET JERNVEDEN
870801XXXX,Kojcevski Hansson; Andreas
690619XXXX,Bäver junior Produktion
850728XXXX,Persson; Kim
730317XXXX,Hermanstorpsgårdens MontageService
570807XXXX,Kullabygdens Fönster o Dörr Hantverkare
790722XXXX,Seidman; Sofie
830628XXXX,Olén; Anders
910503XXXX,Gelberg; Jakob
9697197102,KKJ Byggkonsult Handelsbolag
9697224484,Pronovia Solutions Handelsbolag
9697778000,Contigno Bygg Kommanditbolag
881226XXXX,Avant Garden SWE
930429XXXX,Puz; Pawel
460209XXXX,Ge-Design Ellinor Dahlgren
790701XXXX,79:ans Måleri
480511XXXX,Olsson; Sven
840829XXXX,Mörarps Måleri
470208XXXX,Persson; Leif
5566617295,Delo Lomma AB
5560923764,Bröderna L & B Olofssons Byggnads Aktiebolag
600428XXXX,FREELANCE DESIGN YVONNE
930310XXXX,Kupczak; Wojciech
821122XXXX,Enkeria
420911XXXX,Nilsson; Jan Alf
540522XXXX,WALLINS ELSERVICE
510613XXXX,Wågström; Anders
460326XXXX,NYBERG; BENGT ÅKE KRISTER
580614XXXX,Jönsson; Lisbeth
700123XXXX,Kale Bygg
700529XXXX,Hamilton; Marie Gabrielle
850502XXXX,Plåtmontören Skåne
861226XXXX,Svärds Montagelösningar
480522XXXX,Svele agentur
490311XXXX,Svensson; Anders Bertil
641010XXXX,Gumulka; Krzysztof
590114XXXX,GrönTek
521226XXXX,Stern; Helena
721077XXXX,Chmielewski; Wojciech
630712XXXX,Asplund; Gerry
500301XXXX,Lindström; Klas-Göran
550423XXXX,A.J.D. måleri
500310XXXX,Gran; Sune Sven Eric
410801XXXX,Bergenudd; Christer
710823XXXX,Oldenstam; Per
560419XXXX,Lutey
930628XXXX,Olsson; Dennis
880518XXXX,Rönnqvist; Måns
710704XXXX,TBEntreprenad Syd
5569878621,Sista versen 49456 AB
750430XXXX,Cibulskas; Nerijus
821229XXXX,Park & Schakt Svedala
490624XXXX,Nilsson; Kenneth
900810XXXX,Colic Smajlovic; Esada
9696891515,R.T. Bolo-Stone Kommanditbolag
950102XXXX,Henningsson; Hampus
830306XXXX,Syla; Rrahman
870829XXXX,Bornestav; Cecilia
670423XXXX,Å-S-Maskin Tjänst
731229XXXX,M.Lindquist - Trädgård
9697676592,Styrmontage i Malmö Kommanditbolag
610807XXXX,Nilsson; Sven
690217XXXX,Nilsson; Hans-Jörgen
740907XXXX,F.B-Takservice
680221XXXX,Sahlén; Carola
830312XXXX,Falomir Esteve; Teresa
640313XXXX,Anders G Byggmontering och måleri
760830XXXX,Legowski; Slawomir
500621XXXX,ARTHURSSON; INGE
720718XXXX,Pawlus; Mikael
820205XXXX,Aulin; Karl
470502XXXX,Glans; Dan
730426XXXX,Ramlösa snickeri
701103XXXX,Marit Engquist
751027XXXX,Penello
680908XXXX,Söderholm; Karin
740512XXXX,Börjessons Bygg Mörarp
700123XXXX,Erwall Simpson; Åsa
630314XXXX,Arkitekturstudio Sassi
670307XXXX,Wilkens; Kenneth
650305XXXX,Schaktning o Planering C. Jönsson
750829XXXX,Julian Red Jeans
890823XXXX,Dombrowski; Damian Waldemar
850821XXXX,Segerström; Ivan
650606XXXX,Eloki
590420XXXX,Andersson; Conny
741017XXXX,Nilsson; Ola
720212XXXX,STEFY BYGG
731016XXXX,Anton's Parkettslipning
581169XXXX,Vegys; Arvydas
510911XXXX,PERSSON; ÅKE
750509XXXX,Rumlab
800314XXXX,Linajosefina
811003XXXX,Persson; Tomasz
660310XXXX,Nordström; Rolf Michael Keller
600720XXXX,Johan Laserna
710115XXXX,Duthy; Frederick Charles
710310XXXX,Wallinolek
741028XXXX,PETERS; VICTOR
750531XXXX,Andreas Gräv o Schakt Krika
701229XXXX,Dark Designs konsult & installation
611018XXXX,Svärd; Jan Erling Torbjörn
630612XXXX,Mårtenssons i Kärrstorp
780405XXXX,TRYGLAWSTEN
800414XXXX,Jimmy Andersson Plåtservice
580105XXXX,Rosvall; Mats
630216XXXX,Perfect Track Sweden
830115XXXX,Herrström; Martin
680520XXXX,Mickes-Telecom
751001XXXX,Östergård Lantbruk
751001XXXX,Östergård Bygg
851201XXXX,JB Gräv & Maskin
590627XXXX,Ulf Jönsson Consulting
640408XXXX,Markenholm Måleri
750225XXXX,DMC-Konsult
671028XXXX,Klimasinski; Wojciech
660225XXXX,Anette Mörner Inredning och Design
681228XXXX,Eriksson; Christian
730814XXXX,F.E Minigräv
590902XXXX,Lisowski; Jan
780209XXXX,Ängmo; Gabriel
710917XXXX,Peci; Nehat
870313XXXX,Dorthé; Fanny
910614XXXX,Hagedorn; Philip
600329XXXX,Esarps alltjänst
590726XXXX,Ulenberg; Henryk
831117XXXX,Goffe; Anna
770715XXXX,Mårtensson; Dennis André
780504XXXX,Tomala; Marcin
750320XXXX,Lineau; Paul Marcus Fritiof
690309XXXX,N Olssons Byggservice
670204XXXX,Attentive Consulting
880630XXXX,Demåne; Kim
641023XXXX,FROSTANDERS MÅLERI o KAKELTJÄNST
490731XXXX,FORSBERG; CARL SVEN INGVAR
900426XXXX,Nilsson; Mathilda
890913XXXX,Nilsson; Gustaf
680406XXXX,Bygatans Handelshus
510719XXXX,Bowell Form & Miljö
700720XXXX,Nature Con Cerne
680907XXXX,Ramsjö Bygg & Entreprenad
700227XXXX,Kosmala-Szczurek; Beata
700730XXXX,M-N Solliden Alltjänst
640216XXXX,Solskyddsgården Sweden
681012XXXX,Andersson; Göran
750623XXXX,Kruse; Markus
751217XXXX,Somsuk; Khajorn
720314XXXX,Konstnär Eira Fogelberg
650603XXXX,SKA
641019XXXX,OLOF KOLTE DESIGN
830413XXXX,Ekberg; Dan Jonny
791201XXXX,Johansson; Anna
820109XXXX,Hrycaj; Lukasz
790421XXXX,Lindholm; Sofia
780509XXXX,LVASEL
641224XXXX,A Andersson Rönnebröds gräv
800131XXXX,Knapik; Anna
5591660088,Cedar Point AB
5592140114,Viking Bygg Corporation i Skåne AB
760515XXXX,Kazimirchik; Andrej
780916XXXX,Olsson; Per
560531XXXX,Åberg; Lars
521114XXXX,Nilsson; Jerry
760925XXXX,Eklund; Therése
680204XXXX,Wettermark; Karl-Johan
850112XXXX,Bjelkefelt; Magnus
651028XXXX,Zmuda; Krzysztof Stanislaw
811204XXXX,Pålsson; Max-Ola Sebastian
5591968606,Höörs Plåtslageri AB
580810XXXX,K.M. Thisner
690904XXXX,Nowicki; Stefan
730505XXXX,Ljusifokus sverige
670117XXXX,Lindgren; Mikael
780425XXXX,Johan Widesson Byggkonsult
620904XXXX,NilssonSierra
700606XXXX,MD måleri och snickeri
730509XXXX,VOLLSJÖ BYGGPÅG
771104XXXX,Rustams Bygg
830805XXXX,Gold Coach
830906XXXX,Elderskogen Snickerier
861007XXXX,Einarsson; Torbjörn Mikael
850128XXXX,Scanlan; Adam
610411XXXX,Oppliger; Mikael
940524XXXX,Gunnarsson; Johan
750614XXXX,Tylski; Waldemar
420717XXXX,H.Ö.-BYGG
500616XXXX,Portal Arkitektkontor
500806XXXX,FM Support
510123XXXX,NILSSON; BÖRJE RONNY
530530XXXX,ARTWORK 5
551006XXXX,DENES; DOMOKOS
841021XXXX,Nilsson Christensen; Daniel
5590468384,Es3 Bygg i Skåne AB
561119XXXX,Hiltonsson; Per-Ove
840118XXXX,Ungerholm Norrbo; Josefin
590410XXXX,JONSSON; SVERRIR
601211XXXX,Fredriksson; Kurt
9697829662,Nilsson & Olsson Entreprenad Handelsbolag
670916XXXX,BYGGEA
660726XXXX,Åkesson; Per
790805XXXX,Eddies Entreprenad
7164176229,Arkomotiv ekonomisk förening
591128XXXX,R.A. Husvagnsservice i Tollarp
620205XXXX,B. Olsson Mur & Puts
470314XXXX,Johnsson; Göran
800820XXXX,Petruskevicius; Rolandas
540227XXXX,Graff Elektro
760813XXXX,Rönneådalens odlingar
680304XXXX,MMT Design
631105XXXX,Andersson; Jonny
660311XXXX,Carnemalm; Therese
5592164833,PEMÅ Byggservice AB
700612XXXX,Bodström; Stefan
720328XXXX,Thore; Patric
751023XXXX,Birgersson; Tobias
840704XXXX,Fagander; Thor-Oscar
840503XXXX,Helmersson; Johan Magnus
911004XXXX,Svensson; Isabella
971016XXXX,Nilsson; Andreas
760421XXXX,Skånsk Elentreprenad
750424XXXX,Mariagårdens service och entreprenad i Aska
9697438860,Stilhus Sweden Kommanditbolag
840526XXXX,Blåtorp VVS
690806XXXX,PiMaS Bygg Piotr Smolarek
420420XXXX,elgrejor.se Bo Widekrona
791105XXXX,Ekvalls Entreprenad
450902XXXX,Ceam Förvaltning
661107XXXX,Retro Z Performance
910309XXXX,Skillgate Design
820109XXXX,Studio Vasström
721225XXXX,Elnät skåne
870203XXXX,BT Entreprenad
500914XXXX,mrAnders
530403XXXX,NJ Byggassistans
730308XXXX,Hägg:s Murservice
5591998926,Swe markis & pergola AB
631108XXXX,Asator-elservice
640817XXXX,Vozar; Ladislav
810728XXXX,Royal Kakel
810810XXXX,RREDESIGNER
830409XXXX,Arvidsson; Gustav
760507XXXX,Rudnicki; Marcin
760205XXXX,Lagergren; Niklas
770922XXXX,Björnqvist; Andreas
770811XXXX,Alm; Pär
810912XXXX,Eriksson; Olov
840510XXXX,Baghurst; Glen Michael
900515XXXX,Ion Kombokis
940525XXXX,Nilsson; Niklas
920417XXXX,Fagerberg; Elvira
631231XXXX,Primagrafica
930512XXXX,Persson; Viktor
990524XXXX,Hansson Frid; Johan
920723XXXX,Sabanovic; Ivana
760115XXXX,O-Konsult
730806XXXX,Jeppsson; Jens
5591905814,KMM Trucking AB
721204XXXX,Kulewski; Zbigniew Adam
640319XXXX,Givell; Mattias
690512XXXX,Leire; Maria
800404XXXX,Blenda media
730281XXXX,Szablinski; Miroslaw
760421XXXX,Svedala Bilvård
620304XXXX,RKB Snickeri & Montage
620323XXXX,wingeagency
511225XXXX,KHL Resurs
5590458138,Kundens Invest AB
5568267859,Oscine AB
641221XXXX,KJ Bygg
650709XXXX,Wilhelmsson's Solarieservice
660114XXXX,Bolinder; Anna
500414XXXX,Svendes byggservice
880623XXXX,Ragnarsson; Christoffer
590115XXXX,Preisner; Waldemar
870120XXXX,Nilsson; Kristoffer
9697894419,Engelholm Entreprenad handelsbolag
800406XXXX,Orosz; Lars Kristian
771127XXXX,Stefan Nagy Byggtjänst
5568255292,JTF i Båstad AB
5591803084,Kakelboys AB
660715XXXX,Lacmanovic; Danilo
910329XXXX,Valfridsson; Elinor
800514XXXX,& Create by Sanna
541112XXXX,Centralradio Håkan Lembke
700814XXXX,Rybicki; Jerzy
610127XXXX,Hollender; Kim
830377XXXX,Wieczorek; Mariusz Zbigniew
691207XXXX,Ekenhill Arkitekter
810302XXXX,EnerMont
631204XXXX,Szczepanowski; Artur Jozef
5568648058,Sirocco Wind Holding AB
880430XXXX,NR BYGG
490208XXXX,Persson; Kent
5568874233,Qspace AB
790430XXXX,Monsonego; Severine Sylvia
880324XXXX,Larsson; Per
480629XXXX,HELLKVIST RC-TEAM
411018XXXX,LÅNG; OLLE ANDREAS
470111XXXX,Åsa Tunander Arkitektkontor
910829XXXX,MålarMaja i Malmö
870125XXXX,Batkowski; Lukasz Michal
500406XXXX,Mårtensson; Stig Allan
540227XXXX,Graff; Anders
580526XXXX,Hallbeck; Jan
580412XXXX,Remvig; Erik
950620XXXX,Ströbeck; Filip
880320XXXX,Bajrami; Valon
660202XXXX,Ola Teknik o Service
781119XXXX,Olausson; Nick
5592121536,Cappelen Dimyr Aktiebolag
670615XXXX,Thulin; Mikael
750304XXXX,Zälles El
830925XXXX,Gustafsson Lood; Christian
820513XXXX,Trupp arkitektur och form
5592133853,H.Drake Design AB
771225XXXX,Stenläggning i Skåne
960510XXXX,Högseröds Gräv & Fastigheter
780618XXXX,Sönnerstedt; Thomas Patrik
530628XXXX,Pål Reijer Projekt
5592124829,Man & Bil Skåne AB
440328XXXX,STORA HARRIE BYGGTJÄNST
920120XXXX,Kolås; Anton
810220XXXX,Blackbehlt
641125XXXX,Kjellsson; Tonny
630720XXXX,Dean Service
900524XXXX,Olsson; Jonatan
890412XXXX,Larsson; Linus
9697903798,INTERGOTTI Kommanditbolag
870819XXXX,Kwak; Jacek Sebastian
5592201031,Byggentreprenören i Staffanstorp AB
690419XXXX,Snickare Patrik Liljeborg
900218XXXX,Dailidonis; Marius
910618XXXX,SP Mark & Anläggning
790813XXXX,Rinaldo; Ricard
870726XXXX,NyFasad Syd
630319XXXX,Vogn; Johnny
960628XXXX,Alex Skorstensservice
5592156987,Garageportskungen Sverige AB
610406XXXX,Röman; Kenneth
930613XXXX,Fredriks Montage Service
5592163462,MMX YYZ Architecture AB
790424XXXX,Persson; Per-Henrik
880131XXXX,Berg; Loke
920603XXXX,Puttes Byggentreprenad Klippan
650106XXXX,RMP Service
5591261325,Signalgruppen AB
510717XXXX,KS Inredning
5591582464,Provero AB
580323XXXX,STATTENA GLASMÄSTERI
5592272859,EGIS Snickeri & Bygg AB
760416XXXX,Prins VVS
5592244544,JH Bygg&Fönster AB
670301XXXX,AJL BYGG
650408XXXX,Åsgårdens Bygg
960404XXXX,AHT Montage
5592287113,Elsas bygg service AB
851210XXXX,Ghajraoui; Abdul Rahman
5568598881,N2 Entreprenad AB
830623XXXX,olles byggtjänst
5591822209,Office of Robert During Janson AB
5592178916,Luczak Bygg AB
5592155682,db byggentreprenad AB
650901XXXX,trädgårdsmästare anncha risberg
5591983852,Relinings Teamet Syd AB
5592077613,LA-Signshop AB
700221XXXX,Elmkvist; Gillis
5569427668,Br. TGS AB
5569847881,Skogsdala Projektkonsult AB
5565382990,Anders Hjert Byggkonsult Aktiebolag
5561709188,Ahrlings Arkitektbyrå Aktiebolag
5569473415,VVS Express Skåne AB
5566448527,Mai Almén Hinderfri Design AB
5568054570,Holmkvist Anläggningsfirma AB
5590107586,CDR BYGG & FASTIGHETSSKÖTSEL KRISTIANSTAD AB
5590021076,Field Investment AB
5591127823,Reliningspecialisten Skåne AB
5590588405,Ampellen Konsult AB
5590529318,Solenergi Syd AB
5567236210,Proctech förgasningsteknik AB
5591563589,Nobleknob AB
5569473704,Angelinelund AB
5591480016,Hisham Bygg AB
5567253777,EPW Restaureringsteknik AB
5565583662,Mossbergs Gräv & Schakt AB
5568120546,APNP Öresund Bygg AB
5569199648,Hantverkareservice i Skåne AB
5563518017,Mullsjö Byggkonsult Aktiebolag
5566778717,Skånsk Villa & Entreprenad AB
5591392633,MM studio Aktiebolag
5567377337,Contrix AB
5564820313,Bygg- och Fastighetsråd i Ausås Aktiebolag
5569320236,Jorgen Hansen Consulting AB
5569415382,Byggtyckaren AB
5564244084,El-Gruppen i Lund Aktiebolag
5591128383,Drömbostaden Scandinavia AB
5590489240,Ljungdahls Kakel & Byggservice AB
5590866702,Wilmobygg AB
5592214695,Entreprenad Pågarna AB
5569279879,Parallellum AB
5564885308,El-Projektören i Helsingborg Aktiebolag
5591596381,Ventilationsservice i Bara AB
5568457518,JH Rörservice AB
5569338295,Ivetofta Bygg AB
5590031638,EkoTime AB
5569277436,Global Can Consultant AB
5562502319,Heina Konsult Aktiebolag
5569966855,Serio Samhällsbyggnad AB
5591857098,TGV Bygg och Entreprenad AB
5565216552,18:37 Bygg AB
5590412275,ALA LAVE I SKÅNE AB
5591890719,Bergengrens Group AB
5568201858,Olle Melander Medical AB
5564580248,Hammenhög Förvaltning AB
5565375309,Projektadministration i Lund AB
5567612345,Byggbolaget i Skåne AB
5565365987,IL Rör Kari Gellersten AB
5569629834,Selin i Skåne AB
5561729517,Ulf Roos Aktiebolag
5591794168,A.Toni's El & Bygg AB
5591390694,DEA SWEDEN AB
5592089022,Plato Ljusdesign AB
5591179600,Stehags Grus och Sten AB
5565211769,Bredablick Byggservice AB
5566578125,Proofa i Höör AB
5591300305,Rock Entreprenad AB
5563012771,Lantmännen Bränsleteknik AB
5568063530,Takproffset i Skåne AB
5591239354,YÄY STUDIOS SWEDEN Aktiebolag
5569187908,Timo Engström AB
5590854633,Sjöström Grafik i Hässleholm AB
5569189870,VVS-Service Skåne AB
5569913634,Steny Marmor & Granit AB
5591607493,Nicklas Andersson i Bjärnum AB
5568364821,Akoustos AB
5565992319,Caroline Hertz Arkitektkontor AB
5561728675,Interiör & Design; Tony Fältman Aktiebolag
5567376149,M Dahlbergs Investment & Trading AB
5567397053,Bo Ask Fastigheter AB
5569317695,Inwi AB
5590326871,Theanders Bygg- & Fastighetsförvaltning AB
5591491146,K4 Konsult AB
5565839577,ENOK AB
5567773204,E4 Consulting AB
5569823247,S.A.N Byggservice AB
5564364395,Sista versen 57170 AB
5563826667,ALBERTA Aktiebolag
5591176994,Prefab Bygg Syd AB
5592140148,M&N Plattsättning AB
5568954845,AKS Städ AB
5590740212,Clajbanotti AB
5563053163,Lars Wesén Arkitektkontor Aktiebolag
5567287700,Kippel Standard AB
5565536934,Betongpumpar i Skåne AB
5591831929,BKT Bygg AB
5590649983,Johanssons Transport o Maskin AB
5561767491,Tavab Aktiebolag
5568663263,Thulin & Co i Lomma AB
5591881064,Brogårda Gräv AB
5568606775,Loella grafisk design AB
5591262380,Anomaly AB
5568640642,Torekovs Villaservice AB
5567662191,Skotthusa Fönsterrenovering AB
5569584427,Peter Lavebrand El & Tele AB
5568427784,Balshög & Co AB
5569931974,PLÅTFIXARN I LÖDDE AB
5591577647,Svensk Byggstandard AB
5591551436,Blitzen AB
5590545686,MELLAN HIMMEL OCH VATTEN AB
5569617078,BH GROUP AB
5568941545,Sista versen 57791 AB
5563507234,Sista versen 54400 AB
5591158406,RivoBygg i Öresund AB
5560715590,Wennerstrands Måleri Aktiebolag
5591620470,G&B konsult AB
5591266902,Ventify AB
5591036990,Sista versen 61113 AB
5568014061,IT konsult Ulf Linnerborg ELEKTRONIK BYGG &       FASTIGHETS UNDERHÅLL i HAGESTAD AB
5591867808,LW Konsult AB
5565206678,JKsconstruction AB
5569564387,Martin Ewe Holding AB
5564908357,Idé & Design Europeiska Aktiebolag
5569956344,SELAB i Ängelholm AB
5566994900,Jon Pettersson Konsult & Invest AB
5565483426,Landskapsarkitekt Kerstin Torseke Hulthén AB
5562973031,AG Plan Åkerman o Eklund Arkitektkontor           Aktiebolag
5563844363,Sollie Consulting AB
5568726458,Pumilus AB
5591737233,J&M Units AB
5569269151,AB Helastaden
5591236830,CHM BYGGKONSULT AB
5566464664,Pehr Abraham Ahlqvist Byggadministration AB
5566019203,Projektledaren Lars B Olofsson AB
5567363659,Lendenfelt Consulting AB
5562172451,Thage i Västra Vram AB
5569719163,Virled AB
5591979124,odesign AB
5567304083,Görtz Heatcalc AB
5569799454,Sista versen 62719 AB
5568252158,Milton House Rådgivning AB
5569004384,K H Mät- & Anläggning Aktiebolag
5566625264,THG Konsulting Aktiebolag
5561110312,Bogils Aktiebolag
5591385082,Sista versen 61340 AB
5590035365,Sista versen 62258 AB
5591782676,Ateljé-Anders AB
5590439930,HURTIG Bygg i Helsingborg AB
5591349955,JP Kakel & Bygg AB
5565941241,Mima arkitekter AB
5592079189,Gribblings Bygg AB
5564953361,SM Venlobyggarna AB
5569445801,Telespecialisten i Käglinge AB
5564253622,B. Åkessons El Aktiebolag
5592059470,Jens Hofvander El & Bygg AB
5591732432,Braun Entreprenad AB
5568642762,Alcons Balkong & Fasadmiljö AB
5569573859,JE Bygg Hässleholm AB
5569656332,Thomas Persson i Malmö AB
5566761606,Wide bygg & projektledning AB
5591748149,Eastlenbay AB
5567377527,Aguila Industrial Network AB
5565450284,Designer's eye Sweden Aktiebolag
5591247134,Brink Infra AB
5566896915,Projekt- och Byggadministration Arne Håkansson AB
5569246373,Panaroma AB
5568696651,Fredson Besiktning & Bygg AB
5569581712,Klimat & Ventilationsteknik i Malmö AB
5590025523,Totaltid i Höganäs AB
5591518294,Evander Måleriservice AB
5591672638,Martin Wigårde Entreprenad AB
5591688873,Lingefelt & Co AB
5590434543,Bengtssons Byggnadsentreprenader AB
5591607006,Broby nr 7 AB
5567578082,A & EKL Design AB
5567773485,Cadato AB
5591976971,CE Mena AB
5566735949,nike arkitektur AB
5568078546,Arkitekt Hansson AB
5591291470,Sista versen 60984 AB
5569845471,Hemisfär AB
5568883580,Tma Entreprenad i Helsingborg AB
5591806558,AB Mickes Elservice & industriinstallationer
5568864986,Li&To Bygg i Viken AB
5591345516,AB Johan Laserna
5568789225,VA-Teknik & Vattenvård i Brösarp AB
5564582764,Fredentorp Aktiebolag
5569553992,Adducere Management AB
5567643662,Anders Ulveman Måleri AB
5591095558,Risbergs Bygg & Entr. AB
5564149663,Trädgårdsmiljö i Kristianstad Aktiebolag
5591735617,Michael Bygg & Måleriservice i Skåne AB
5591799274,Ventoptimering Syd AB
5567688766,Byggnadsbesiktningar Dan Theander AB
5569920985,Andreassons Fastigförvaltning AB
5562996933,Strandqvists Rör Aktiebolag
5560907973,DANBYGGEN Aktiebolag
5591290795,Utemiljö i Höganäs AB
5591910129,Låsdoktorn AB
5569587040,Kofod & Christiansen AB
5568851934,Limhamns Måleri AB
5590464565,Holst Måleri AB
5568917149,Swedish Ninja AB
5566595871,PROFAS AB
5569849812,Pro AP Bygg AB
5569202087,Emma Anderberg Form AB
5590789235,EM & Co BYGGKONSULT AB
5569353815,Pontus Plåt AB
5590438924,Gantelius Interior Styling AB
5592084346,Hästveda Betonghåltagning AB
5568385982,Varvstorget Aktiebolag
5563255677,Ruud Ekstrand Design Aktiebolag
5591588560,LK FASTIGHETER OCH EL AB
5568824238,Båstad Bygg & Design AB
5567467369,AB Bygg & Support G. Möller
5568449895,JMA Stensättning Tyringe AB
5566032636,Byggkvisten AB
5566600598,Bröderna Lundgrens AB
5591306500,RSSH GRUPPEN AB
5568638349,Viadukten Konsult AB
5567350250,Helgesson Business Consulting AB
5569652877,Wingrens Måleri AB
5590429485,SemSun Byggprojektledning AB
5566546858,NR Maskin o Byggteknik AB
5590911649,Anna Hertzman AB
5569888406,Jonas Byggtjänst Förslöv Aktiebolag
5591053714,SUPREME BYGG Helsingborg AB
5566216551,LJ-Dykentreprenad Aktiebolag
5562224286,Risbergs VVS-Service Aktiebolag
5590820964,Form of Fable AB
5591238000,Nordic Concrete West AB
5590526413,Svensk SvagströmsTeknik AB
5591404891,El Eliten i Skåne AB
5591119937,Telesat Sverige AB
5590536727,Entreprenad & Konsultgruppen i Kullabygden AB
5563844884,Vittsjö Bygg Aktiebolag
5569930380,FP Kulturbyggnadsfirma AB
5569925356,JT Golv AB
5591374359,FA Byggteknik AB
5567217657,J. Losell Projektstart AB
5567444921,Team Österlen AB
5569875122,Nikolas El; Installation och Service AB
5567347611,DeZign Hus i Skåne AB
5565072708,Alouise Förvaltnings AB
5568306970,Den Spikande Holländar'n AB
5591295075,Erik Skärbäck landskapsarkitekt AB
5590277421,IBCON AB
5590796339,Bornhager Arkitekt AB
5569933814,Söderlens Bygg & Anläggning AB
5591800361,Veberöds VVS isolering AB
5591305023,Staffanstorps Elservice AB
5566025457,H S ByKonsult AB
5563275766,EKHAMRA TEKNIK I SMÅLAND Aktiebolag
5567600043,Rasmussen Tak & Montage RTM AB
5590542196,Palms Entreprenad AB
5562717065,Hulma Aktiebolag
5569986424,Byggnadsinspektören i Malmö AB
5569056483,Bengt Jeppsson Byggkonsult AB
5591818744,JHT Fastighetsteknik AB
5567766976,SKR Bygg AB
5568794514,K Malmqvist Bygg AB
5566264007,Ramsåsa Entreprenad AB
5568421175,Michael Håkansson Bygg AB
5569522658,Snickeriet i Bjuv AB
5563816601,LR-Produkter i Hässleholm Aktiebolag
5592148067,JP Golvavjämning i skåne AB
5568613375,SF Golv AB
5569524381,Sista versen 59623 AB
5590758412,Xelano Byggnads AB
5565963104,Abskissa Arkitekter Aktiebolag
5567805030,Mark & Rörtjänst CJ AB
5563721306,Arildshus AB
5591935043,Essex Digital Modelling AB
5592096191,HKM Elteam AB
5567442669,Procudo Byggnads AB
5569093031,Hunnebo Shipping AB
5590374335,Daniella Witte AB
5564880325,JP Bygg i Vanstad AB
5564963238,El Dygnet Runt i Skåne Aktiebolag
5592240807,Olofsdals Entreprenad AB
5569800666,Esparlous Design AB
5591194286,Seniorvillor Syd AB
5568470396,Daniel Claesson 3design AB
5569814337,BLS Property AB
5591480008,VEM Bygg AB
5568751159,Schalin process & industrirör AB
5590353594,JIBAB VVS AB
5591605927,HERMES BYGG & RIV AB
5567729586,MILLECENT Aktiebolag
5563478733,Krauts Plåtslageri AB
5591243810,PSF Konsult AB
5590499702,Pinewood urban landscape AB
5569372419,Sandby måleri o fasad aktiebolag
5590922315,Skissat 2013 AB
5569456501,Byggvalvet AB
5567784052,Kleberg Group AB
5566216668,KZ Larm i Kristianstad AB
5569715336,VVS optimering i Sverige AB
5568040801,Björkbacken i Röstånga AB
5592103351,Cappelen Creative AB
5569594269,Protect Skydd i Scandinavien AB
5563154128,Rör-Fix i Torekov Aktiebolag
5591605000,Sjöström Spiking AB
5569415531,Helen Sturesson AB
5590086350,Bygg och Kakel Kompetens i Skåne AB
5564688728,Bo Danielsson Entreprenad Aktiebolag
5591916522,Göinge Hiss & El Teknik AB
5565641726,Spångens Mark & Anläggning AB
5564111093,By Design Aktiebolag
5565333498,MEJK Aktiebolag
5568659642,Hittarps Kran AB
5561611418,Daniel Kruse Control AB
5562506047,Rune Brinks Förvaltnings AB
5591767362,Inlook Sverige AB
5568575038,Buvati AB
5560795931,A.F.C. El Aktiebolag
5590937487,Pontus Berg Konsult AB
5591529457,WB Sweden AB
5590391461,FRK Persson AB
5591678080,Runströms Måleri & Takunderhåll AB
5591683668,JRH Teknik AB
5592132046,Ni & Wi Timmer och Tak AB
5568312143,Långkärrdalens Förvaltnings AB
5568632557,I. A-Kross & Entreprenad AB
5591159511,Wolm Bygg AB
5590525159,NR 1 Byggservice AB
5591954176,Elteknikhuset i Malmö AB
5569868424,REN DESIGN in Sweden AB
5591407548,Ledelektrikern i Glostorp AB
5567604045,Vinslövs Måleri AB
5591546956,Sydkustens Projekt & Energi AB
5568608375,Vellinge ByggUpp AB
5592117526,Olofsson i Farboret AB
5566616180,JoM Tak & Plåtservice i Kabbarp AB
5566658745,Jacob Ravn Design AB
5590448568,Limerick's Kakel & Bygg Aktiebolag
5564338134,Malmbergs Rör i Nymölla Aktiebolag
5566996673,Arkitektkontoret Holtenäs & Holtenäs AB
5590972880,Jomax Ventilation Aktiebolag
5569782716,Anders Blom Mätteknik AB
5562594514,Plåtkonsult Hans-Erik Olsson Aktiebolag
5590770326,Knudsen Invest AB
5565564803,Analog Architecture; Software; Entertainment &    Consulting AB
5590470778,Grundströms Ventilation AB
5563813954,K Wiktorin Isolering Aktiebolag
5591945018,T-MARK AB
5591089437,Makey Skåne Bygg AB
5568577562,Wallbe Nordic AB
5590630637,The Plumber Baki AB
5590337670,Kim's lab & inredningsmontage AB
5568981699,Lesenie AB
5590240999,Expocom Sverige AB
