company,id,status,actual_status,remark,default_date
ENIVA Öst AB,5568188295,aktivt,aktivt,,
K.G. Hjelmgrens Plåtslageri Eftr Aktiebolag,5564752557,aktivt,aktivt,,
LMB Måleribolag i Linköping Aktiebolag,5560765835,aktivt,aktivt,,
Mannes Bygg Aktiebolag,5566139472,aktivt,aktivt,,
Hyttan Entreprenad AB,5591367007,aktivt,aktivt,,
MCM Relining i Norrköping AB,5568003049,aktivt,aktivt,,
ES Snickeri i Linköping Aktiebolag,5561524371,aktivt,aktivt,,
IBS i Östergötland AB,5591411128,aktivt,aktivt,,
Bergsmark & Energi AB,5569330474,aktivt,aktivt,,
Niklas Månsson Byggservice AB,5591525752,aktivt,aktivt,,
BoPro Linköping AB,5591625271,aktivt,aktivt,,
Fäldts Grävmaskiner Aktiebolag,5563490670,aktivt,aktivt,,
Ställningsbyggarna Bestorp AB,5569213449,aktivt,aktivt,,
L. Fribergs Måleri i Motala Aktiebolag,5562620699,aktivt,aktivt,,
Apptek Teknik Applikationer AB,5566658521,aktivt,aktivt,,
Elektro-Pär Aktiebolag,5562376250,aktivt,aktivt,,
Vårdnäs Bygg Aktiebolag,5566376157,aktivt,aktivt,,
Karleby Bygg AB,5569941155,aktivt,aktivt,,
Motala Vadstena Kylteknik AB,5590861174,aktivt,aktivt,,
KARLSSONS Elektriska i Kisa AB,5565576740,aktivt,aktivt,,
Erikssons Glas i Norrköping Aktiebolag,5561611186,aktivt,aktivt,,
Simonssons Entreprenad AB,5568084403,aktivt,aktivt,,
Byggwång Aktiebolag,5564030905,aktivt,aktivt,,
Text och Bild i Motala Aktiebolag,5562951151,aktivt,aktivt,,
PEA Fogfria Golv i Linköping Aktiebolag,5565012662,aktivt,aktivt,,
Kvarteret Kaplanen i Mjölby AB,5566581657,aktivt,aktivt,,
Optoteknik i Kolmården AB,5567135925,aktivt,aktivt,,
Lufttema Aktiebolag,5562772870,aktivt,aktivt,,
Eksunds Bygg & Entreprenad Norrköping AB,5591143903,aktivt,aktivt,,
Kyrktak Bygg och Konsult i Norrköping AB,5568883564,aktivt,aktivt,,
Östgöta Byggstatik AB,5566126677,aktivt,aktivt,,
S.A. Frakt AB,5566215702,aktivt,aktivt,,
Motala Diamantbetongborrning Aktiebolag,5561899906,aktivt,aktivt,,
SBR Bygg AB,5591854160,aktivt,aktivt,,
Kungsbro Bygg & Hantverk AB,5566451133,aktivt,aktivt,,
AB Boxholmsteknik,5566628490,aktivt,aktivt,,
The Hammer group AB,5566469424,aktivt,aktivt,,
Jan Johansson i Åtvidaberg Aktiebolag,5562884550,aktivt,aktivt,,
T Lindéns Plåtslageri AB,5562239474,aktivt,aktivt,,
Bejke Entreprenad AB,5567740203,aktivt,aktivt,,
Flygts Grävmaskiner AB,5565992970,aktivt,aktivt,,
Grundtuben AB,5562529957,aktivt,aktivt,,
Hertzmans Rörservice Aktiebolag,5563428258,inaktivt,Registrerad,Konkurs inledd,2020-04-08
TD Fernströms Entreprenad AB,5568523921,aktivt,aktivt,,
Säby Maskin & Jord Aktiebolag,5569546855,aktivt,aktivt,,
Östgöta Mobilkranar AB,5590108618,aktivt,aktivt,,
Östgöta vatten & energiborrning AB,5566609201,aktivt,aktivt,,
Tobias Forslind Entreprenad AB,5568402118,aktivt,aktivt,,
Didriksons Murning AB,5565957668,aktivt,aktivt,,
Inredningssnickarna i Linköping AB,5565551610,aktivt,aktivt,,
Lönns Gräv; Bygg & Investment AB,5568315906,aktivt,aktivt,,
Tornby El Aktiebolag,5564775517,aktivt,aktivt,,
C.H. Andreason Plåtslageri AB,5561746172,aktivt,aktivt,,
Portkonsult Östergötland AB,5568990013,aktivt,aktivt,,
MB Isolering Aktiebolag,5561938993,aktivt,aktivt,,
FST Husbesiktningar AB,5569105314,aktivt,aktivt,,
G Wärnelius Bygg AB,5567947642,aktivt,aktivt,,
Svensk Beläggningstjänst AB,5591071831,aktivt,aktivt,,
Mats Fredriksson arkitektkontor AB,5565941779,aktivt,aktivt,,
Norrköpings Brasvärme AB,5568191000,aktivt,aktivt,,
Hagmans Tak Öst AB,5565409892,aktivt,aktivt,,
Norrköpings Stenindustri Aktiebolag,5560809955,aktivt,aktivt,,
RGB i Linköping AB,5566624721,aktivt,aktivt,,
IW Sprängservice AB,5567213201,aktivt,aktivt,,
NMS Entreprenad AB,5568864879,aktivt,aktivt,,
Lavik Entreprenad AB,5590093307,aktivt,aktivt,,
Byggtema i Östergötland AB,5568894504,aktivt,aktivt,,
Elektrikerna i Östergötland AB,5568975931,aktivt,aktivt,,
NTB; Norrköpings Trä och Betong AB,5565987871,aktivt,aktivt,,
Rör & Kylteknik Norrköping AB,5590904966,aktivt,aktivt,,
E.T.V. Elteknik AB,5566284179,aktivt,aktivt,,
Mema Markiser Aktiebolag,5566421144,aktivt,aktivt,,
Lundstedts Rör Motala AB,5568606890,aktivt,aktivt,,
Henrik Rapps Glas AB,5566883921,aktivt,aktivt,,
Norrköpings Stängsel Aktiebolag,5561331249,aktivt,aktivt,,
Sagrol Konsult AB,5567082648,aktivt,aktivt,,
Hjulsbro Rörservice Aktiebolag,5563368553,aktivt,aktivt,,
LT Betong AB,5567270177,aktivt,aktivt,,
Kvillinge Elektriska Aktiebolag,5565978318,aktivt,aktivt,,
J.Hertzmans Bygg och Entreprenad AB,5568779770,aktivt,aktivt,,
e.klimat Sverige AB,5569095655,aktivt,aktivt,,
Elektromontage Power i Sverige AB,5591186167,aktivt,aktivt,,
Fjössystem Bygg Sverige AB,5591978704,aktivt,aktivt,,
Norrköpings elektriska i Skåne AB,5591899686,aktivt,aktivt,,
Jörgen Karlsson Byggteknik AB,5567464945,inaktivt,Registrerad,Konkurs inledd,2019-07-10
Måleribolaget i Östergötland AB,5569882516,aktivt,aktivt,,
Jegermalms Mark & Gräv AB,5567524219,aktivt,aktivt,,
Lindhem i Kinda AB,5569385585,aktivt,aktivt,,
Projektallians i Sverige AB,5567860407,aktivt,aktivt,,
Villadränering i Vadstena AB,5564749397,aktivt,aktivt,,
Malmslätts Kakel AB,5567732481,aktivt,aktivt,,
J Lander Markentreprenad AB,5566834148,aktivt,aktivt,,
Rör & Sanitetsmontage P-I Lindqvist i Norrköping  Aktiebolag,5564418118,aktivt,aktivt,,
TB's Rör & Bygg AB,5569070419,aktivt,aktivt,,
JMR-Entreprenad AB,5566196423,aktivt,aktivt,,
Allcabo Entreprenad AB,5590522644,inaktivt,Registrerad,Konkurs inledd,2020-12-14
Lås & Nycklar i Norrköping Aktiebolag,5564828704,aktivt,aktivt,,
Qber Entreprenad AB,5563548956,aktivt,aktivt,,
Nordisk Fasad Konstruktion AB,5569528010,aktivt,aktivt,,
Ventilation & Klimatservice i Östergötland AB,5566301684,aktivt,aktivt,,
A Hedlund Bygg AB,5568416316,aktivt,aktivt,,
EntreprenadService i Alfta AB,5590130018,aktivt,aktivt,,
AKON Service i Norrköping AB,5566650247,aktivt,aktivt,,
Gramed Aktiebolag,5563823417,aktivt,aktivt,,
Lidmans Måleri AB,5564466091,aktivt,aktivt,,
Norrköpings elektriska i Linköping AB,5591210975,aktivt,aktivt,,
Akustik och Undertakshuset i Norrköping AB,5567428999,aktivt,aktivt,,
Fredrik Eriksson Bygg i Mjölby AB,5567410799,aktivt,aktivt,,
Revvma El - Ljus i Hem AB,5564452521,aktivt,aktivt,,
Sonark Arkitektkontor AB,5564982386,aktivt,aktivt,,
Åke Gullbergs Bygg Aktiebolag,5565172672,aktivt,aktivt,,
Väg och Byggnad Harryson Aktiebolag,5561869479,aktivt,aktivt,,
Klarvik ställningar AB,5569765042,aktivt,aktivt,,
Strålsnäs Schakt Aktiebolag,5564709813,aktivt,aktivt,,
PC Mobilkranar AB,5590562814,aktivt,aktivt,,
Norrköpings Kvalitetsbygg Produktion AB,5567903884,aktivt,aktivt,,
Sylwins Åkeri AB,5566120167,aktivt,aktivt,,
Takkompaniet i Motala AB,5567983761,aktivt,aktivt,,
Sandbäckens Medicinska Gaser AB,5591914824,aktivt,aktivt,,
Svensk Elteknik i Linköping AB,5590376041,inaktivt,Registrerad,Konkurs inledd,2020-01-14
Kindabetong Entreprenad AB,5591103691,aktivt,aktivt,,
Johannelunds Glasmästeri Aktiebolag,5561065359,aktivt,aktivt,,
Belatchew Fastigheter AB,5569211229,aktivt,aktivt,,
Dopus Bygg AB,5568695000,aktivt,aktivt,,
SLESAB AB,5567552442,aktivt,aktivt,,
Total ventilation i Linköping AB,5591416606,aktivt,aktivt,,
Grävarna Tommy Davidsson i Norrköping AB,5568534852,aktivt,aktivt,,
Takkedjan AB,5568788037,aktivt,aktivt,,
Almroth Construction AB,5591050553,aktivt,aktivt,,
BN Isol AB,5566169263,aktivt,aktivt,,
Elteknik T. Mielonen Aktiebolag,5562053180,aktivt,aktivt,,
HJ:s Industrimålning Aktiebolag,5568803984,aktivt,aktivt,,
Mikael Persson Markentreprenad Aktiebolag,5565554580,aktivt,aktivt,,
Lars Blomberg Målare AB,5565212429,inaktivt,Registrerad,Konkurs inledd,2018-09-13
Electrosec Elteknik i Östergötland AB,5567560353,aktivt,aktivt,,
Östergötlands Fastighetsservice samt El och Larm iNorrköping Aktiebolag,5562981604,aktivt,aktivt,,
Lars Regnander Bygg AB,5565288544,aktivt,aktivt,,
Alatom Bygg AB,5591010607,aktivt,aktivt,,
Kimstads Bygg AB,5568893993,aktivt,aktivt,,
Lundby Tomt & Mark AB,5590561303,aktivt,aktivt,,
Idola Solkraft AB,5590298468,aktivt,aktivt,,
Elinstallationer i Skänninge Aktiebolag,5562922483,aktivt,aktivt,,
IMR Bygg Aktiebolag,5562974641,aktivt,aktivt,,
Slite Kyl- och Fastighetsservice Aktiebolag,5564362597,aktivt,aktivt,,
Björklunds Fasad & Måleri AB,5562287200,aktivt,aktivt,,
Byggritningar Patrick Gustavsson AB,5561884270,aktivt,aktivt,,
HÅAB Aktiebolag,5567280424,aktivt,aktivt,,
Resecentrum Mark o Exploatering i Linköping AB,5567069801,aktivt,aktivt,,
Vätterns Takentreprenad Aktiebolag,5562558006,aktivt,aktivt,,
STG i Linköping AB,5568666324,aktivt,aktivt,,
CFF Support AB,5568922974,aktivt,aktivt,,
Golvteknik i Linköping AB,5565406971,aktivt,aktivt,,
Mats Runqvist Svets och Montage AB,5565970018,aktivt,aktivt,,
Östgöta CBW Entreprenad AB,5563954584,aktivt,aktivt,,
Björkfors Gräv & Markservice Aktiebolag,5563859676,aktivt,aktivt,,
Markbyrån i Åtvidaberg Aktiebolag,5562229178,aktivt,aktivt,,
Birkas Maskin & Entreprenad AB,5568503030,aktivt,aktivt,,
Wollmar Johanssons Bygg AB,5568655400,aktivt,aktivt,,
Teko-Elnät AB,5591669345,inaktivt,Registrerad,Konkurs inledd,2020-05-19
ABC Svets Service i Linköping AB,5565974408,aktivt,aktivt,,
Rörsvets Åke Josefsson Aktiebolag,5561650564,aktivt,aktivt,,
Östgöta Solel AB,5590209721,aktivt,aktivt,,
Wester Kylteknik AB,5565491510,aktivt,aktivt,,
Jonas Gunnarssons Entreprenad AB,5566324298,aktivt,aktivt,,
PLW Antenn & Mediateknik AB,5567416861,aktivt,aktivt,,
Mäss support i Sverige AB,5567434930,aktivt,aktivt,,
HW:s Elektriska Aktiebolag,5562785484,aktivt,aktivt,,
Tjällmo Vatten & Värme AB,5566880885,aktivt,aktivt,,
Rörproduktion Mälardalen AB,5569665945,aktivt,aktivt,,
El & Automation i Åtvidaberg AB,5568029986,aktivt,aktivt,,
Ankarberg Bygg AB,5569403966,aktivt,aktivt,,
Janne Grävarn i Vittorp AB,5569099343,aktivt,aktivt,,
Bogrens VVS Isolering AB,5565429130,aktivt,aktivt,,
Svensk Bostadsproduktion AB,5590015482,aktivt,aktivt,,
Port och DörrExperten i Östergötland AB,5569631103,aktivt,aktivt,,
Norrmans Sten & Markanläggning AB,5569584856,aktivt,aktivt,,
Målerifirma Bernhard Palm Aktiebolag,5561003822,aktivt,aktivt,,
Bygg- och Reparationsfirma Lars Bergling          Aktiebolag,5562434919,aktivt,aktivt,,
Ljusfalls Maskin AB,5568068091,aktivt,aktivt,,
Sten och Marmor i Linköping AB,5565024923,aktivt,aktivt,,
Adams El-service i Motala AB,5566805379,aktivt,aktivt,,
Elektrikern i Linköping AB,5567540926,aktivt,aktivt,,
Per Rådlin Golvpartner AB,5569320798,aktivt,aktivt,,
MIJO AB,5567251664,aktivt,aktivt,,
Elinstallationer i Norrköping AB,5567748610,aktivt,aktivt,,
ERMATEK El o Automation AB,5567266415,aktivt,aktivt,,
Wilzéns Måleri AB,5564368248,aktivt,aktivt,,
Vikbo Maskin AB,5568648009,aktivt,aktivt,,
E-Teknik Aktiebolag,5569147134,aktivt,aktivt,,
Mikael Moen Bygg AB,5569722407,aktivt,aktivt,,
Nöjds Aluminium & Glas i Åtvidaberg AB,5568118508,aktivt,aktivt,,
Tube Energi Aktiebolag,5564739240,aktivt,aktivt,,
G H Elfvins Plåtslageri Eftr Aktiebolag,5563032357,aktivt,aktivt,,
Patrik Mesch Entreprenad AB,5569679185,aktivt,aktivt,,
Ludvigssons Rör & VVS AB,5567569594,aktivt,aktivt,,
Kenneth's Mur & Betong AB,5568192875,aktivt,aktivt,,
SKAVOJ AB,5591674956,aktivt,aktivt,,
Lemur i Boxholm AB,5567149405,aktivt,aktivt,,
N Östlunds El AB,5566349170,aktivt,aktivt,,
Carlssons Kylservice i Norrköping AB,5565975181,aktivt,aktivt,,
Östgötafönster AB,5591330195,aktivt,aktivt,,
Luftteknik Installation i Linköping AB,5563497428,aktivt,aktivt,,
XELLENT Bygg i Linköping AB,5590340252,aktivt,aktivt,,
Gröndalen Bygg AB,5591453393,aktivt,aktivt,,
Mätpartner Norrköping AB,5569291718,aktivt,aktivt,,
Lundqvist El & CDS i Östergötland AB,5590726278,aktivt,aktivt,,
Gudmund Israelsson Ingenjörsbyrå Aktiebolag,5565505657,aktivt,aktivt,,
J-M Solutions AB,5569017287,aktivt,aktivt,,
Etcon Automation AB,5566430368,aktivt,aktivt,,
Tinnerholms Byggvaror AB,5562352830,aktivt,aktivt,,
Bygg och Husproduktion i Norrköping AB,5591533145,aktivt,aktivt,,
Åtvidaberg Infrastruktur AB,5566511795,aktivt,aktivt,,
DN:s Måleri AB,5565249405,aktivt,aktivt,,
Lets Paint Måleri och Design Norrköping AB,5591304273,aktivt,aktivt,,
Takbolaget Roger Andersen AB,5564999919,aktivt,aktivt,,
Sveriges Stilbyggare AB,5568869654,aktivt,aktivt,,
DAMAX AB,5566150289,aktivt,aktivt,,
Åtvidabergs Gräv & Schakt Aktiebolag,5561814210,aktivt,aktivt,,
Allbygg & Entreprenad Vikbolandet AB,5568803992,aktivt,aktivt,,
Målerit i Norrköping AB,5566895453,aktivt,aktivt,,
PLW Gruppen AB,5565834685,aktivt,aktivt,,
Developing Design Sweden AB,5565992251,aktivt,aktivt,,
Byggnadssmide i Mjölby Aktiebolag,5565661120,aktivt,aktivt,,
Axet Lås i Mjölby Aktiebolag,5561824672,aktivt,aktivt,,
ANKARSTAM LINKÖPING AB,5563058733,aktivt,aktivt,,
Nya Vadstena Golvinteriör AB,5590750252,aktivt,aktivt,,
MSI-Rör AB,5566533930,aktivt,aktivt,,
Tannefors Rör AB,5564805157,aktivt,aktivt,,
Börje Bygg i Linköping AB,5564692555,aktivt,aktivt,,
Montera inredning Sverige AB,5591624969,aktivt,aktivt,,
LGC Östergötland AB,5569014342,aktivt,aktivt,,
Bygg & Fastighetsservice i Åtvidaberg AB,5590981998,aktivt,aktivt,,
MnKa Bygg AB,5569182594,aktivt,aktivt,,
P. Carlsson Bygg AB,5566750039,aktivt,aktivt,,
Skärblacka El & Installations AB,5569896078,aktivt,aktivt,,
JC Andersson Husentreprenad i Öst AB,5590217518,inaktivt,Registrerad,Konkurs inledd,2018-11-08
Treaentreprenad AB,5569417537,aktivt,aktivt,,
CityBygg Linköping AB,5569358673,aktivt,aktivt,,
SSG Facility Services AB,5568067895,aktivt,aktivt,,
Irebro Byggservice AB,5567244966,aktivt,aktivt,,
2958 Söderstadens Byggentreprenad AB,5569349045,aktivt,aktivt,,
Rörmontage Harry Malm AB,5566632427,aktivt,aktivt,,
Sväbo Bygg & VVS-Teknik AB,5567581763,aktivt,aktivt,,
Norrköpings Betong och Armering AB,5591353783,aktivt,aktivt,,
Stångå Måleri AB,5565081261,aktivt,aktivt,,
Teknik & Energi i Linköping AB,5591409593,aktivt,aktivt,,
Gustavs El i Linköping AB,5568135114,aktivt,aktivt,,
Bloms Bygg & Montage AB,5569880700,aktivt,aktivt,,
Kennet Ekströms Bygg AB,5567321053,aktivt,aktivt,,
Rask Rör & Licenssvets Aktiebolag,5563644557,aktivt,aktivt,,
Fröbergs Rör AB,5568347123,aktivt,aktivt,,
Tryserums Bygg Aktiebolag,5566269709,aktivt,aktivt,,
M rör Linköping AB,5590548177,aktivt,aktivt,,
Björns Timmer & Bygg AB,5568546963,aktivt,aktivt,,
Haag's Riv - & Sanering AB,5566828801,aktivt,aktivt,,
Söderköpings Energi & VVS AB,5567693576,aktivt,aktivt,,
MIVENT AB,5568966880,aktivt,aktivt,,
Spectra Sverige AB,5591488076,aktivt,aktivt,,
Byggkonsult Nygren AB,5565982237,aktivt,aktivt,,
Mats Johansson Byggare Väderstad Aktiebolag,5562745421,aktivt,aktivt,,
G2 Måleri AB,5591534309,aktivt,aktivt,,
Mickes Maskinentreprenad i Linköping AB,5567442438,aktivt,aktivt,,
Värme Sanitet i Östergötland AB,5566197884,aktivt,aktivt,,
Janssons Elektro Aktiebolag,5562741388,aktivt,aktivt,,
Total Entreprenad i Motala AB,5563111102,aktivt,aktivt,,
Runar Ekman Entreprenad Aktiebolag,5563658185,aktivt,aktivt,,
EG Riv & Sanering AB,5567629992,aktivt,aktivt,,
Barks Måleri & Dekoration AB,5567504922,aktivt,aktivt,,
HG Byggen Entreprenad Aktiebolag,5564314747,aktivt,aktivt,,
Yngve Nyberg Entreprenad Aktiebolag,5562166479,aktivt,aktivt,,
Per Lack Entreprenad Aktiebolag,5563725323,aktivt,aktivt,,
Optimal Schakt & Transport i Nkpg AB,5563774156,aktivt,aktivt,,
Golvsliparna Sweden AB,5569192940,aktivt,aktivt,,
Rena Tak i Motala AB,5565122461,aktivt,aktivt,,
NA:s Allservice AB,5590688072,aktivt,aktivt,,
R & C Nordic AB,5566554704,inaktivt,Registrerad,Konkurs inledd,2020-12-11
JS Bygg & Installationsteknik i Norrköping AB,5591553176,aktivt,aktivt,,
P. Aktners Entreprenad Aktiebolag,5566468582,aktivt,aktivt,,
Edlunds Byggservice i Vadstena AB,5569089781,aktivt,aktivt,,
Åhs Trädgårdsservice AB,5591559629,aktivt,aktivt,,
DMB Byggentreprenad AB,5568777956,aktivt,aktivt,,
AB Gamelihus Bygg & Fastighet,5565623427,aktivt,aktivt,,
C.M.N Måleri AB,5565465654,aktivt,aktivt,,
MV:s Elservice AB,5590417332,aktivt,aktivt,,
Ginkelösa Marktjänst AB,5569621914,aktivt,aktivt,,
Viringe Bad & Värme AB,5591162010,aktivt,aktivt,,
Markbyggarna i Östergötland AB,5568208820,aktivt,aktivt,,
Hargassner Sverige AB,5569216475,aktivt,aktivt,,
Tjust Rör AB,5568128663,aktivt,aktivt,,
Takmästarn i Linköping AB,5568709603,aktivt,aktivt,,
Westréns Glasmästeri Eftr. Aktiebolag,5562049469,aktivt,aktivt,,
Renoveringsgruppen i Östergötland AB,5566321948,aktivt,aktivt,,
Bivium Måleri AB,5569454894,aktivt,aktivt,,
Skorstensfolket i Östergötland AB,5590265970,aktivt,aktivt,,
Mjölby Installation Aktiebolag,5562444066,aktivt,aktivt,,
Swebe fallskydd AB,5590053517,aktivt,aktivt,,
Jursla Måleri & Kakel AB,5567059562,inaktivt,Registrerad,Konkurs inledd,2020-12-18
Johan Rosengren Bygg och Fastighetsservice        i Norrköping AB,5569076085,aktivt,aktivt,,
Vångströms Golv Eftr. Aktiebolag,5562533967,aktivt,aktivt,,
Mälardalens Rörisolering AB,5591040745,inaktivt,Registrerad,Konkurs inledd,2019-09-13
Vätterns Plåtslageri AB,5561568642,aktivt,aktivt,,
Motala Borr och Grundläggning AB,5567039721,aktivt,aktivt,,
Team Byggare i Boxholm AB,5569975476,aktivt,aktivt,,
Micke och Kenneth Plåt-&Ventilationsservice AB,5566992367,aktivt,aktivt,,
MMB Måleribolag i Motala AB,5566497474,aktivt,aktivt,,
Stenhuskompaniet Sverige AB,5569595886,aktivt,aktivt,,
Entreprenadmaskiner i Motala Aktiebolag,5565471645,aktivt,aktivt,,
NewVent Norrköping AB,5569931388,aktivt,aktivt,,
Varka Bygg AB,5569357956,aktivt,aktivt,,
Ventronic AB,5565813010,aktivt,aktivt,,
Sjögestad Elektriska Aktiebolag,5562669951,aktivt,aktivt,,
Diabas Arkitekter AB,5566770250,aktivt,aktivt,,
Valdemarsviks El AB,5561815001,aktivt,aktivt,,
Ide'- Byggarna i Norrköping Aktiebolag,5563713485,aktivt,aktivt,,
Glas & partimontage Norrköping AB,5591511380,aktivt,aktivt,,
Okidoki Kommunikation i Linköping AB,5565034997,aktivt,aktivt,,
NÅRSAB ENTREPRENAD AB,5590149810,aktivt,aktivt,,
Mård Ingenjörsfirma Aktiebolag,5561999433,aktivt,aktivt,,
M5 Ewehag och Nilsson Arkitektur AB,5567279913,aktivt,aktivt,,
Johanssons Bygg och Gräv AB,5590780010,aktivt,aktivt,,
Byggnadssnickarn Linköping AB,5591654610,aktivt,aktivt,,
GMG Mark AB,5567961361,aktivt,aktivt,,
Jihab Byggkonsulter i Norrköping AB,5561385229,aktivt,aktivt,,
Finspångs Glasmästeri Aktiebolag,5563304756,aktivt,aktivt,,
ALLELISTAN AB,5566634878,aktivt,aktivt,,
Aspdahls Elektriska Aktiebolag,5564564374,aktivt,aktivt,,
Diknings Aktiebolaget Bertil Segerberg,5561648410,aktivt,aktivt,,
Europasmed AB,5590697289,aktivt,aktivt,,
Nordisk Yta AB,5567107544,aktivt,aktivt,,
B Kubik Entreprenad AB,5591736409,aktivt,aktivt,,
Värme- och Ventilationsservice G André            Aktiebolag,5563006328,aktivt,aktivt,,
Stm Design AB,5562577360,aktivt,aktivt,,
Convise Linköping AB,5591151021,aktivt,aktivt,,
CN:s gräv AB,5566371463,aktivt,aktivt,,
Rör-Olsson i Kimstad Aktiebolag,5562461516,aktivt,aktivt,,
TPr Byggkonsult AB,5566939210,aktivt,aktivt,,
HSM Plåtslageri AB,5566794722,aktivt,aktivt,,
Tonströms Måleri AB,5568692445,aktivt,aktivt,,
Fiberkonsulten Norrköping AB,5568616998,aktivt,aktivt,,
MIKTAB AB,5566144829,aktivt,aktivt,,
Bygg & Hantverk i Linköping AB,5569574352,inaktivt,Registrerad,Konkurs inledd,2020-01-10
Steffes Kyl & Värmepumpar AB,5566500590,inaktivt,inaktivt,,
Sääws Gräv & Mark AB,5590682877,aktivt,aktivt,,
Fönster & Hantverk i Linköping AB,5569574436,aktivt,aktivt,,
Brandskyddsbesiktning BSB AB,5567813521,aktivt,aktivt,,
E-Akustik & Undertak i Östergötland AB,5569193559,aktivt,aktivt,,
Petterssons Bygg & Trädgårdsentreprenad AB,5568132095,aktivt,aktivt,,
Norrköpings Bygg & Våtrum AB,5590213814,aktivt,aktivt,,
Fröding Bygg & Fix AB,5567193379,aktivt,aktivt,,
Rörservice i Åtvidaberg AB,5567251680,aktivt,aktivt,,
Systemgas AB,5566346028,aktivt,aktivt,,
El-effect i Linköping AB,5590422019,aktivt,aktivt,,
TO Plåtservice Norrköping AB,5566063185,aktivt,aktivt,,
Processvent Nordic Kommanditbolag,9697691971,aktivt,aktivt,,
FIRMA BRÖDERNA STORM,9220018668,aktivt,aktivt,,
Tornby Byggservice AB,5591138168,aktivt,aktivt,,
Byggkonsult Conlink Handelsbolag,9697559855,aktivt,aktivt,,
Grebosteffe AB,5566838222,aktivt,aktivt,,
Båthuset i Norrköping Kommanditbolag,9697550722,aktivt,aktivt,,
AB Beletorps Markentreprenad,5592007388,aktivt,aktivt,,
ÖPM Östgöta personal och maskinuthyrning AB,5591260988,aktivt,aktivt,,
Norrköpings Låsverkstad AB,5567448898,aktivt,aktivt,,
El-Ekonomi i Linköping Aktiebolag,5562091305,aktivt,aktivt,,
Vikingstad Byggtjänst AB,5568055551,aktivt,aktivt,,
Åkessons El-Service & Projektledning AB,5567547160,aktivt,aktivt,,
VI 3 CRM AB,5566690938,aktivt,aktivt,,
PL VVS & Fastigheter AB,5591513709,aktivt,aktivt,,
Kalvudden Fastigheter AB,5591261481,aktivt,aktivt,,
Anders Gustav Bygg AB,5568159502,aktivt,aktivt,,
Staavs Bygg i Motala Aktiebolag,5567845135,aktivt,aktivt,,
Aktiebolaget Levanten & Co i Norrköping,5561590448,aktivt,aktivt,,
NMF Projekt AB,5590356100,aktivt,aktivt,,
Ulf Andersson Entreprenad AB,5566568308,aktivt,aktivt,,
M. Engstrands Måleri AB,5567195135,aktivt,aktivt,,
Läns Alarm i Linköping AB,5566523139,aktivt,aktivt,,
PETTERSSONS GOLV & BYGG I NORRKÖPING Aktiebolag,5564173010,aktivt,aktivt,,
Ödéns Mark & Bygg AB,5590482211,aktivt,aktivt,,
Almquist Bergsprängning AB,5568919483,aktivt,aktivt,,
Montage Partner Sverige AB,5591122170,aktivt,aktivt,,
Fastighetsteknik Henrik Strand AB,5566139159,aktivt,aktivt,,
Mattias Knutsson Plåt AB,5563933372,aktivt,aktivt,,
GrävSkopans Ekoägg AB,5569942641,aktivt,aktivt,,
D.K Kakeltjänst AB,5569690133,aktivt,aktivt,,
Sunsafe i Östergötland AB,5567747273,aktivt,aktivt,,
Svenska byggmaskiner AB,5566834064,aktivt,aktivt,,
Cantenna Kabel-TV Aktiebolag,5564147378,aktivt,aktivt,,
KPS Måleri i Norrköping AB,5591237457,aktivt,aktivt,,
Bennys Betongborrning AB,5569950339,aktivt,aktivt,,
KJM Bemanning AB,5590269956,aktivt,aktivt,,
Ö-Golv Aktiebolag,5566781075,aktivt,aktivt,,
Skänninge Bygg AB,5567503288,aktivt,aktivt,,
Berths Anderssons Byggservice i Gryt Aktiebolag,5563165033,aktivt,aktivt,,
R. Bohman Trä & Betong AB,5567994651,aktivt,aktivt,,
Exclusive competence Sweden AB,5591366991,aktivt,aktivt,,
Järnvägskonsulter i Sverige AB,5591520985,aktivt,aktivt,,
LEFAB; Linköpings El & Fastighetsservice AB,5566322292,aktivt,aktivt,,
Nkpg fönstermontage AB,5591489504,aktivt,aktivt,,
Teknik Entreprenad Öst AB,5590420005,aktivt,aktivt,,
Kustbyggarna i Valdemarsvik AB,5566433297,aktivt,aktivt,,
Östgöta VVS i Linköping AB,5567615066,aktivt,aktivt,,
LR Konsult och Installation i Linköping AB,5564516101,aktivt,aktivt,,
Gren & Ros Bygg och Entreprenad Aktiebolag,5590534938,aktivt,aktivt,,
Godkända avlopp i Sverige AB,5569725145,aktivt,aktivt,,
Johansson & Anderstedt Teknik AB,5569804403,aktivt,aktivt,,
Fredriksson - Forslind Måleri & Golv Aktiebolag,5564985967,aktivt,aktivt,,
Glas - Olle i Vadstena Aktiebolag,5563951069,aktivt,aktivt,,
Gärderup Byggkonstruktion AB,5565070314,aktivt,aktivt,,
Åby Isoleringar Aktiebolag,5566044987,aktivt,aktivt,,
Gabita Group AB,5569664849,aktivt,aktivt,,
JKL Entreprenad AB,5591991384,aktivt,aktivt,,
Emanuelssons El & Projektledning AB,5590911706,aktivt,aktivt,,
Francks Kylindustri i Sundsvall AB,5591993158,aktivt,aktivt,,
P/M Elteknik i Norrköping AB,5590734793,aktivt,aktivt,,
Daniel Ådahl Bygg AB,5569671224,aktivt,aktivt,,
Valdas Bygg AB,5569591042,aktivt,aktivt,,
